0	0
1	2765
2	5507
3	8200
4	10820
5	13346
6	15753
7	18022
8	20132
9	22064
10	23802
11	25330
12	26634
13	27704
14	28530
15	29104
16	29421
17	29480
18	29278
19	28818
20	28104
21	27142
22	25941
23	24511
24	22866
25	21018
26	18985
27	16785
28	14437
29	11962
30	9381
31	6718
32	3995
33	1237
34	-1531
35	-4286
36	-7004
37	-9660
38	-12231
39	-14693
40	-17027
41	-19210
42	-21224
43	-23050
44	-24674
45	-26080
46	-27256
47	-28192
48	-28879
49	-29312
50	-29486
51	-29400
52	-29055
53	-28454
54	-27602
55	-26507
56	-25178
57	-23627
58	-21868
59	-19916
60	-17788
61	-15503
62	-13082
63	-10546
64	-7916
65	-5217
66	-2472
67	294
68	3058
69	5796
70	8482
71	11094
72	13608
73	16001
74	18254
75	20346
76	22258
77	23975
78	25479
79	26760
80	27804
81	28603
82	29150
83	29440
84	29470
85	29241
86	28754
87	28013
88	27026
89	25800
90	24346
91	22678
92	20811
93	18759
94	16542
95	14180
96	11692
97	9101
98	6430
99	3703
100	943
101	-1825
102	-4578
103	-7290
104	-9938
105	-12498
106	-14948
107	-17266
108	-19432
109	-21427
110	-23233
111	-24834
112	-26216
113	-27367
114	-28277
115	-28937
116	-29342
117	-29489
118	-29376
119	-29003
120	-28375
121	-27497
122	-26376
123	-25023
124	-23449
125	-21669
126	-19697
127	-17552
128	-15252
129	-12818
130	-10270
131	-7632
132	-4927
133	-2178
134	588
135	3351
136	6084
137	8764
138	11366
139	13868
140	16248
141	18484
142	20558
143	22450
144	24145
145	25626
146	26882
147	27901
148	28673
149	29193
150	29456
151	29458
152	29201
153	28687
154	27920
155	26906
156	25656
157	24179
158	22489
159	20601
160	18531
161	16298
162	13921
163	11421
164	8821
165	6143
166	3410
167	648
168	-2119
169	-4868
170	-7575
171	-10214
172	-12764
173	-15201
174	-17504
175	-19653
176	-21628
177	-23413
178	-24992
179	-26350
180	-27475
181	-28359
182	-28992
183	-29370
184	-29489
185	-29348
186	-28949
187	-28294
188	-27389
189	-26243
190	-24866
191	-23270
192	-21468
193	-19477
194	-17315
195	-14999
196	-12552
197	-9994
198	-7348
199	-4637
200	-1885
201	883
202	3644
203	6372
204	9045
205	11637
206	14127
207	16493
208	18713
209	20768
210	22640
211	24313
212	25771
213	27002
214	27995
215	28741
216	29233
217	29468
218	29443
219	29159
220	28617
221	27824
222	26785
223	25509
224	24009
225	22297
226	20389
227	18301
228	16052
229	13661
230	11149
231	8539
232	5854
233	3118
234	354
235	-2413
236	-5158
237	-7859
238	-10490
239	-13029
240	-15453
241	-17740
242	-19871
243	-21827
244	-23591
245	-25147
246	-26480
247	-27581
248	-28438
249	-29045
250	-29395
251	-29487
252	-29318
253	-28891
254	-28209
255	-27279
256	-26108
257	-24707
258	-23088
259	-21265
260	-19255
261	-17075
262	-14745
263	-12285
264	-9716
265	-7062
266	-4345
267	-1591
268	1177
269	3936
270	6659
271	9324
272	11907
273	14385
274	16736
275	18940
276	20976
277	22828
278	24478
279	25913
